TransactionDate,Total_Debit,Total_Credit,Transaction_Count,Closing_Balance,Net_Flow,DayOfWeek,Month,WeekOfMonth,IsWeekend,Withdrawal_Count,Deposit_Count,Rolling_7_Day_Average,Rolling_30_Day_Average,Target_Withdrawal_Tomorrow
2022-07-02,3364720.0,3842918.0,297,2721097.22,478198.0,Saturday,7,1,1,1,1,241000.08571428573,20224.020000000004,2244406.0
2022-07-03,2244406.0,2038785.5,229,2515476.72,-205620.5,Sunday,7,1,1,1,1,262257.72857142857,-3884.5966666666636,2366310.0
2022-07-04,2366310.0,2070091.0,213,2219257.72,-296219.0,Monday,7,1,0,1,1,38901.78571428572,-15598.096666666663,2315080.0
2022-07-05,2315080.0,2377637.75,253,2281815.47,62557.75,Tuesday,7,1,0,1,1,84913.17857142857,-20951.721666666665,1924050.0
2022-07-06,1924050.0,2180516.0,234,2538281.47,256466.0,Wednesday,7,1,0,1,1,139006.89285714287,-5434.221666666664,4086776.0
2022-07-07,4086776.0,3227600.0,325,1679105.47,-859176.0,Thursday,7,1,0,1,1,8673.464285714286,-21995.854999999996,2715210.0
2022-07-08,2715210.0,4063497.25,377,3027392.72,1348287.25,Friday,7,2,0,1,1,112070.5,48518.520000000004,800.0
2022-07-09,800.0,272085.0,17,3298677.72,271285.0,Saturday,7,2,1,1,1,82511.5,28152.903333333335,1164340.0
2022-07-10,1164340.0,624255.88,101,2758593.6,-540084.12,Sunday,7,2,1,1,1,34730.98285714286,72759.64933333333,4013380.0
2022-07-11,4013380.0,2889344.5,222,1634558.1,-1124035.5,Monday,7,2,0,1,1,-83528.51714285715,-17082.167333333335,862360.0
2022-07-12,862360.0,1370196.75,187,2142394.85,507836.75,Tuesday,7,2,0,1,1,-19917.231428571427,-12000.992333333334,1431640.0
2022-07-13,1431640.0,1723302.0,147,2434056.85,291662.0,Wednesday,7,2,0,1,1,-14889.231428571427,7803.074333333333,3468640.0
2022-07-14,3468640.0,2334832.5,223,1300249.35,-1133807.5,Thursday,7,2,0,1,1,-54122.30285714286,-25486.592333333334,1997628.0
2022-07-15,1997628.0,2336078.0,199,1638699.35,338450.0,Friday,7,3,0,1,1,-198384.76714285716,-26038.092333333334,1701240.0
2022-07-16,1701240.0,2035900.0,283,1973359.35,334660.0,Saturday,7,3,1,1,1,-189331.19571428574,2661.174333333333,2062436.0
2022-07-17,2062436.0,1295164.5,223,1206087.85,-767271.5,Sunday,7,3,1,1,1,-221786.5357142857,-30466.892333333333,1582870.0
2022-07-18,1582870.0,1215805.0,149,839022.85,-367065.0,Monday,7,3,0,1,1,-113647.89285714287,-10707.892333333333,2345980.0
2022-07-19,2345980.0,3714758.5,183,2207801.35,1368778.5,Tuesday,7,3,0,1,1,9343.785714285714,63434.657666666666,2522800.0
2022-07-20,2522800.0,1676056.5,166,1361057.85,-846743.5,Wednesday,7,3,0,1,1,-153285.57142857142,3613.307666666666,2063020.0
2022-07-21,2063020.0,2340273.25,199,1638311.1,277253.25,Thursday,7,3,0,1,1,48294.535714285696,-3448.0506666666674,1779320.0
2022-07-22,1779320.0,1833140.0,170,1692131.1,53820.0,Friday,7,4,0,1,1,7633.107142857126,20054.282666666666,3758420.0
2022-07-23,3758420.0,2715139.5,247,648850.6,-1043280.5,Saturday,7,4,1,1,1,-189215.5357142857,17046.84933333333,1738730.0
2022-07-24,1738730.0,1374873.0,209,284993.6,-363857.0,Sunday,7,4,1,1,1,-131584.89285714287,-8026.900666666667,1321730.0
2022-07-25,1321730.0,1236324.5,145,199588.1,-85405.5,Monday,7,4,0,1,1,-91347.82142857145,-27816.950666666668,1870060.0
2022-07-26,1870060.0,2217246.5,164,546774.6,347186.5,Tuesday,7,4,0,1,1,-237289.5357142857,-4429.934,2097810.0
2022-07-27,2097810.0,2064657.5,171,513622.1,-33152.5,Wednesday,7,4,0,1,1,-121062.25,-47777.437333333335,2829860.0
2022-07-28,2829860.0,2892963.5,167,576725.6,63103.5,Thursday,7,4,0,1,1,-151655.07142857142,-37023.254,1270060.0
2022-07-29,1270060.0,1355871.0,164,662536.6,85811.0,Friday,7,5,0,1,1,-147084.92857142858,-30089.887333333336,1166160.0
2022-07-30,1166160.0,3053668.25,220,2550044.85,1887508.25,Saturday,7,5,1,1,1,271599.1785714286,31055.120999999996,2202500.0
2022-07-31,2202500.0,1034008.0,170,1381552.85,-1168492.0,Sunday,7,5,1,1,1,156651.32142857142,-28711.54566666667,1949670.0
2022-08-01,1949670.0,2460272.25,228,1892155.1,510602.25,Monday,8,1,0,1,1,241795.2857142857,-27631.404000000002,2402250.0
2022-08-02,2402250.0,1848204.5,176,1338109.6,-554045.5,Tuesday,8,1,0,1,1,113047.85714285714,-39245.570666666674,3622490.0
2022-08-03,3622490.0,3238545.0,249,954164.6,-383945.0,Wednesday,8,1,0,1,1,62934.642857142855,-42169.77066666667,3634795.0
2022-08-04,3634795.0,5275430.5,291,2594800.1,1640635.5,Thursday,8,1,0,1,1,288296.35714285716,10432.820999999996,2621780.0
2022-08-05,2621780.0,2572839.5,252,2545859.6,-48940.5,Friday,8,1,0,1,1,269046.14285714284,252.6043333333296,2613130.0
2022-08-06,2613130.0,2592284.5,297,2525014.1,-20845.5,Saturday,8,1,1,1,1,-3575.8214285714284,28196.95433333333,2926030.0
2022-08-07,2926030.0,1714693.0,213,1313677.1,-1211337.0,Sunday,8,1,1,1,1,-9696.535714285714,-57123.85400000001,2043370.0
2022-08-08,2043370.0,1658089.0,152,928396.1,-385281.0,Monday,8,2,0,1,1,-137679.85714285713,-79009.38733333333,1757440.0
2022-08-09,1757440.0,2944228.5,181,2115184.6,1186788.5,Tuesday,8,2,0,1,1,111010.71428571429,-21446.966666666667,3221830.0
2022-08-10,3221830.0,2523805.0,211,1417159.6,-698025.0,Wednesday,8,2,0,1,1,66142.14285714286,-7246.616666666667,3081290.0
2022-08-11,3081290.0,2753291.0,195,1089160.6,-327999.0,Thursday,8,2,0,1,1,-215091.35714285713,-35107.808333333334,2424110.0
2022-08-12,2424110.0,1698874.5,138,363925.1,-725235.5,Friday,8,2,0,1,1,-311704.9285714286,-69004.39166666666,2971670.0
2022-08-13,2971670.0,5065398.5,256,2457653.6,2093728.5,Saturday,8,2,1,1,1,-9622.92857142857,38580.14166666667,1177600.0
2022-08-14,1177600.0,1513251.5,171,2793305.1,335651.5,Sunday,8,2,1,1,1,211375.42857142858,38486.85833333333,2883020.0
2022-08-15,2883020.0,2545248.5,165,2455533.6,-337771.5,Monday,8,3,0,1,1,218162.5,16072.475,2156350.0
2022-08-16,2156350.0,1435692.5,160,1734876.1,-720657.5,Tuesday,8,3,0,1,1,-54329.78571428572,17626.275,2328560.0
2022-08-17,2328560.0,2777405.75,157,2183721.85,448845.75,Wednesday,8,3,0,1,1,109508.89285714286,44823.3,2974330.0
2022-08-18,2974330.0,2077829.0,173,1287220.85,-896501.0,Thursday,8,3,0,1,1,28294.321428571428,-30686.016666666666,1791440.0
2022-08-19,1791440.0,1813396.0,149,1309176.85,21956.0,Friday,8,3,0,1,1,135035.9642857143,-1729.3666666666666,2305390.0
2022-08-20,2305390.0,2290463.5,256,1294250.35,-14926.5,Saturday,8,3,1,1,1,-166200.4642857143,-11468.691666666668,2532820.0
2022-08-21,2532820.0,1591378.0,151,352808.35,-941442.0,Sunday,8,3,1,1,1,-348642.39285714284,-44644.09166666667,2108840.0
2022-08-22,2108840.0,2424046.0,169,668014.35,315206.0,Monday,8,4,0,1,1,-255359.89285714287,638.7916666666666,474580.0
2022-08-23,474580.0,855275.0,127,1048709.35,380695.0,Tuesday,8,4,0,1,1,-98023.82142857143,25457.191666666666,2998180.0
2022-08-24,2998180.0,2750350.0,138,800879.35,-247830.0,Wednesday,8,4,0,1,1,-197548.92857142858,20043.041666666668,1008020.0
2022-08-25,1008020.0,2068649.35,134,1861508.7,1060629.35,Thursday,8,4,0,1,1,82041.12142857144,43824.47,1034040.0
2022-08-26,1034040.0,468480.0,97,1295948.7,-565560.0,Friday,8,4,0,1,1,-1889.735714285701,26077.553333333337,2526460.0
2022-08-27,2526460.0,2687699.5,287,1457188.2,161239.5,Saturday,8,4,1,1,1,23276.835714285728,29348.753333333338,1409140.0
2022-08-28,1409140.0,1229230.75,115,1277278.95,-179909.25,Sunday,8,4,1,1,1,132067.2285714286,20491.41166666667,2061550.0
2022-08-29,2061550.0,1803576.5,174,1019305.45,-257973.5,Monday,8,5,0,1,1,50184.44285714287,-51024.64666666666,2417590.0
2022-08-30,2417590.0,1747294.5,142,349009.95,-670295.5,Tuesday,8,5,0,1,1,-99957.05714285713,-34418.096666666665,3147260.0
2022-08-31,3147260.0,3616416.5,124,818166.45,469156.5,Wednesday,8,5,0,1,1,2469.5857142857276,-35799.621666666666,1281300.0
2022-09-01,1281300.0,2328308.0,184,1865174.45,1047008.0,Thursday,9,1,0,1,1,523.6785714285714,17568.828333333335,2328115.0
2022-09-02,2328115.0,2417987.0,213,1955046.45,89872.0,Friday,9,1,0,1,1,94156.82142857143,33362.72833333334,6880880.0
2022-09-03,6880880.0,6766489.0,339,1840655.45,-114391.0,Saturday,9,1,1,1,1,54781.03571428572,-25138.154999999995,3825290.0
2022-09-04,3825290.0,3297731.5,204,1313096.95,-527558.5,Sunday,9,1,1,1,1,5116.857142857143,-41092.08833333333,804670.0
2022-09-05,804670.0,2354146.5,160,2862573.45,1549476.5,Monday,9,1,0,1,1,263324.0,11251.978333333336,3482410.0
2022-09-06,3482410.0,1392511.5,153,772674.95,-2089898.5,Tuesday,9,1,0,1,1,60523.57142857143,-18033.404999999995,1508100.0
2022-09-07,1508100.0,2763790.5,119,2028365.45,1255690.5,Wednesday,9,1,0,1,1,172885.57142857142,36665.645000000004,2579140.0
2022-09-08,2579140.0,2972788.25,152,2422013.7,393648.25,Thursday,9,2,0,1,1,79548.46428571429,10227.636666666669,1528120.0
2022-09-09,1528120.0,1736212.5,139,2630106.2,208092.5,Friday,9,2,0,1,1,96437.10714285714,40431.55333333334,4110320.0
2022-09-10,4110320.0,2234306.75,197,754092.95,-1876013.25,Saturday,9,2,1,1,1,-155223.2142857143,-11168.921666666663,1226920.0
2022-09-11,1226920.0,896635.5,142,423808.45,-330284.5,Sunday,9,2,1,1,1,-127041.21428571429,1996.1116666666699,1671880.0
2022-09-12,1671880.0,2225966.0,159,977894.45,554086.0,Monday,9,2,0,1,1,-269239.85714285716,-49325.305,700380.0
2022-09-13,700380.0,1482561.5,130,1760075.95,782181.5,Tuesday,9,2,0,1,1,141057.2857142857,-34440.971666666665,1952410.0
2022-09-14,1952410.0,2745380.0,163,2553045.95,792970.0,Wednesday,9,2,0,1,1,74954.35714285714,3250.4116666666696,2102130.0
2022-09-15,2102130.0,2185316.0,163,2636231.95,83186.0,Thursday,9,3,0,1,1,30602.60714285714,30045.195000000003,873520.0
2022-09-16,873520.0,1206645.5,115,2969357.45,333125.5,Friday,9,3,0,1,1,48464.46428571428,26187.853333333336,3897120.0
2022-09-17,3897120.0,2320829.0,224,1393066.45,-1576291.0,Saturday,9,3,1,1,1,91281.92857142857,3528.1866666666697,1242860.0
2022-09-18,1242860.0,862666.0,128,1012872.45,-380194.0,Sunday,9,3,1,1,1,84152.0,-9876.81333333333,777050.0
2022-09-19,777050.0,1606094.0,103,1841916.45,829044.0,Monday,9,3,0,1,1,123431.71428571429,18255.53666666667,3360530.0
2022-09-20,3360530.0,1624522.5,141,105908.95,-1736007.5,Tuesday,9,3,0,1,1,-236309.57142857142,-8229.979999999998,1139990.0
2022-09-21,1139990.0,2127184.0,130,1093102.95,987194.0,Wednesday,9,3,0,1,1,-208563.2857142857,14169.620000000003,2751580.0
2022-09-22,2751580.0,1875613.0,197,217135.95,-875967.0,Thursday,9,4,0,1,1,-345585.14285714284,-27719.11333333333,1041910.0
2022-09-23,1041910.0,1783339.5,136,958565.45,741429.5,Friday,9,4,0,1,1,-287256.0,5256.203333333337,1992100.0
2022-09-24,1992100.0,2683752.5,231,1650217.95,691652.5,Saturday,9,4,1,1,1,36735.92857142857,-7043.025,1509880.0
2022-09-25,1509880.0,1163988.25,149,1304326.2,-345891.75,Sunday,9,4,1,1,1,41636.25,279.25,1695438.0
2022-09-26,1695438.0,2313066.5,209,1921954.7,617628.5,Monday,9,4,0,1,1,11434.035714285714,15492.216666666667,911225.0
2022-09-27,911225.0,1688227.0,149,2698956.7,777002.0,Tuesday,9,4,0,1,1,370435.39285714284,47389.25833333333,3339370.0
2022-09-28,3339370.0,2147758.0,174,1507344.7,-1191612.0,Wednesday,9,4,0,1,1,59177.392857142855,16267.975,2249700.0
2022-09-29,2249700.0,2280427.5,195,1538072.2,30727.5,Thursday,9,5,0,1,1,188705.17857142858,39635.40833333333,3756130.0
2022-09-30,3756130.0,5201296.0,210,2983238.2,1445166.0,Friday,9,5,0,1,1,289238.96428571426,72169.05833333333,2724870.0
2022-10-01,2724870.0,2001310.5,242,2259678.7,-723559.5,Saturday,10,1,1,1,1,87065.82142857143,13150.141666666666,1736190.0
2022-10-02,1736190.0,1566785.5,187,2090274.2,-169404.5,Sunday,10,1,1,1,1,112278.28571428571,4507.591666666666,1522600.0
2022-10-03,1522600.0,1309886.5,162,1877560.7,-212713.5,Monday,10,1,0,1,1,-6342.0,1230.175,1524350.0
2022-10-04,1524350.0,1623026.0,159,1976236.7,98676.0,Tuesday,10,1,0,1,1,-103245.71428571429,22104.658333333333,854900.0
2022-10-05,854900.0,1814448.0,158,2935784.7,959548.0,Wednesday,10,1,0,1,1,204062.85714285713,2440.375,1295890.0
2022-10-06,1295890.0,1060938.0,147,2700832.7,-234952.0,Thursday,10,1,0,1,1,166108.64285714287,64271.925,1810960.0
2022-10-07,1810960.0,1406576.0,160,2296448.7,-404384.0,Friday,10,1,0,1,1,-98112.78571428571,8936.108333333334,2308190.0
2022-10-08,2308190.0,2875460.0,256,2863718.7,567270.0,Saturday,10,2,1,1,1,86291.42857142857,14723.5,1191560.0
2022-10-09,1191560.0,614289.0,74,2286447.7,-577271.0,Sunday,10,2,1,1,1,28024.785714285714,-11455.283333333333,2655070.0
2022-10-10,2655070.0,2591431.0,191,2222808.7,-63639.0,Monday,10,2,0,1,1,49321.142857142855,48957.191666666666,2177480.0
2022-10-11,2177480.0,1868871.5,162,1914200.2,-308608.5,Tuesday,10,2,0,1,1,-8862.357142857143,49679.725,2000160.0
2022-10-12,2000160.0,1790736.5,146,1704776.7,-209423.5,Wednesday,10,2,0,1,1,-175858.2857142857,24229.408333333333,992380.0
2022-10-13,992380.0,2596589.5,163,3308986.2,1604209.5,Thursday,10,2,0,1,1,86879.07142857143,51630.34166666667,2824620.0
2022-10-14,2824620.0,2280700.0,175,2765066.2,-543920.0,Friday,10,2,0,1,1,66945.35714285714,7067.341666666666,5007570.0
2022-10-15,5007570.0,3032055.0,268,789551.2,-1975515.0,Saturday,10,3,1,1,1,-296309.64285714284,-61556.025,1946865.0
2022-10-16,1946865.0,1714433.0,180,557119.2,-232432.0,Sunday,10,3,1,1,1,-247046.92857142858,-80407.94166666667,2240670.0
2022-10-17,2240670.0,2097940.0,160,414389.2,-142730.0,Monday,10,3,0,1,1,-258345.64285714287,-32622.575,2448000.0
2022-10-18,2448000.0,3263966.5,185,1230355.7,815966.5,Tuesday,10,3,0,1,1,-97692.07142857143,7249.441666666667,634710.0
2022-10-19,634710.0,1690708.25,153,2286353.95,1055998.25,Wednesday,10,3,0,1,1,83082.46428571429,14814.583333333334,1986490.0
2022-10-20,1986490.0,1922280.5,169,2222144.45,-64209.5,Thursday,10,3,0,1,1,-155263.10714285713,70541.18333333333,2863780.0
2022-10-21,2863780.0,2361453.5,159,1719817.95,-502326.5,Friday,10,3,0,1,1,-149321.17857142858,20890.5,2817200.0
2022-10-22,2817200.0,2223470.0,211,1126087.95,-593730.0,Saturday,10,4,1,1,1,48076.67857142857,30298.4,2408220.0
2022-10-23,2408220.0,2374058.0,193,1091925.95,-34162.0,Sunday,10,4,1,1,1,76400.96428571429,4445.35,1906210.0
2022-10-24,1906210.0,3304797.0,188,2490512.95,1398587.0,Monday,10,4,0,1,1,296589.10714285716,28009.833333333332,1852160.0
2022-10-25,1852160.0,1720270.5,142,2358623.45,-131889.5,Tuesday,10,4,0,1,1,161181.10714285713,35143.24166666667,977120.0
2022-10-26,977120.0,1801863.0,138,3183366.45,824743.0,Wednesday,10,4,0,1,1,128144.64285714286,42047.058333333334,3062650.0
2022-10-27,3062650.0,2847866.0,165,2968582.45,-214784.0,Thursday,10,4,0,1,1,106634.0,8987.525,2206040.0
2022-10-28,2206040.0,1720582.5,169,2483124.95,-485457.5,Friday,10,4,0,1,1,109043.85714285714,32526.008333333335,1545920.0
2022-10-29,1545920.0,2050631.0,231,2987835.95,504711.0,Saturday,10,5,1,1,1,265964.0,48325.458333333336,2015520.0
2022-10-30,2015520.0,1535913.0,173,2508228.95,-479607.0,Sunday,10,5,1,1,1,202329.0,-15833.641666666666,1414700.0
2022-10-31,1414700.0,958633.4,178,2052162.35,-456066.6,Monday,10,5,0,1,1,-62621.514285714286,-6917.211666666666,1550860.0
2022-11-01,1550860.0,1323351.5,125,1824653.85,-227508.5,Tuesday,11,1,0,1,1,-76281.37142857142,-8854.011666666665,1827600.0
2022-11-02,1827600.0,1713763.5,179,1710817.35,-113836.5,Wednesday,11,1,0,1,1,-210364.15714285715,-5558.111666666666,1736540.0
2022-11-03,1736540.0,1767600.0,143,1741877.35,31060.0,Thursday,11,1,0,1,1,-175243.58571428573,-7811.978333333333,2451620.0
2022-11-04,2451620.0,2222978.0,191,1513235.35,-228642.0,Friday,11,1,0,1,1,-138555.65714285715,-47418.31166666667,2980710.0
2022-11-05,2980710.0,3047539.0,250,1580064.35,66829.0,Saturday,11,1,1,1,1,-201110.2285714286,-37358.945,2593080.0
2022-11-06,2593080.0,2003024.5,198,990008.85,-590055.5,Sunday,11,1,1,1,1,-216888.58571428573,-43547.995,2619510.0
2022-11-07,2619510.0,2126583.0,174,497081.85,-492927.0,Monday,11,1,0,1,1,-222154.35714285713,-78887.895,2307000.0
2022-11-08,2307000.0,2948762.0,130,1138843.85,641762.0,Tuesday,11,2,0,1,1,-97972.85714285713,-38253.46166666667,2000710.0
2022-11-09,2000710.0,2343277.0,166,1481410.85,342567.0,Wednesday,11,2,0,1,1,-32772.357142857145,-24713.261666666665,1934170.0
2022-11-10,1934170.0,2396430.5,168,1943671.35,462260.5,Thursday,11,2,0,1,1,28827.714285714286,982.3716666666675,799300.0
2022-11-11,799300.0,1048434.0,130,2192805.35,249134.0,Friday,11,2,0,1,1,97081.42857142857,16267.621666666668,2885050.0
2022-11-12,2885050.0,2113957.0,199,1421712.35,-771093.0,Saturday,11,2,1,1,1,-22621.714285714286,-62909.128333333334,3579360.0
2022-11-13,3579360.0,2365713.5,147,208065.85,-1213646.5,Sunday,11,2,1,1,1,-111706.14285714286,-85233.345,2676440.0
2022-11-14,2676440.0,2878129.5,166,409755.35,201689.5,Monday,11,2,0,1,1,-12475.214285714286,-12659.86166666667,1616250.0
2022-11-15,1616250.0,1424434.5,144,217939.85,-191815.5,Tuesday,11,3,0,1,1,-131557.7142857143,-11305.978333333336,1840010.0
2022-11-16,1840010.0,1777804.0,123,155733.85,-62206.0,Wednesday,11,3,0,1,1,-189382.42857142858,-8621.845000000003,1422440.0
2022-11-17,1422440.0,2584922.5,179,1318216.35,1162482.5,Thursday,11,3,0,1,1,-89350.71428571429,2928.6883333333303,2112200.0
2022-11-18,2112200.0,3297224.0,171,2503240.35,1185024.0,Friday,11,3,0,1,1,44347.857142857145,7229.546666666663,6492170.0
2022-11-19,6492170.0,4224522.0,227,235592.35,-2267648.0,Saturday,11,3,1,1,1,-169445.7142857143,-66218.40333333334,673080.0
2022-11-20,673080.0,563081.5,124,125593.85,-109998.5,Sunday,11,3,1,1,1,-11781.714285714286,-53140.80333333334,776700.0
2022-11-21,776700.0,807498.0,135,156391.85,30798.0,Monday,11,3,0,1,1,-36194.78571428572,-32323.203333333335,1119760.0
2022-11-22,1119760.0,1620848.5,169,657480.35,501088.5,Tuesday,11,4,0,1,1,62791.5,-14481.520000000002,1870060.0
2022-11-23,1870060.0,3038700.5,156,1826120.85,1168640.5,Wednesday,11,4,0,1,1,238626.7142857143,-22146.403333333335,2312470.0
2022-11-24,2312470.0,1557253.5,123,1070904.35,-755216.5,Thursday,11,4,0,1,1,-35330.28571428572,-42923.97,1474550.0
2022-11-25,1474550.0,2803425.5,176,2399779.85,1328875.5,Friday,11,4,0,1,1,-14780.07142857143,-26119.553333333337,3195920.0
2022-11-26,3195920.0,2577177.5,268,1781037.35,-618742.5,Saturday,11,4,1,1,1,220777.85714285713,-39584.83666666667,4925045.0
2022-11-27,4925045.0,3611062.5,180,467054.85,-1313982.5,Sunday,11,4,1,1,1,48780.142857142855,-67202.33666666667,2994885.0
2022-11-28,2994885.0,2645513.0,202,117682.85,-349372.0,Monday,11,4,0,1,1,-5529.857142857143,-95671.77,2144820.0
2022-11-29,2144820.0,2446598.5,166,419461.35,301778.5,Tuesday,11,5,0,1,1,-34002.71428571428,-69625.58666666667,1663240.0
2022-11-30,1663240.0,2945218.0,208,1701439.35,1281978.0,Wednesday,11,5,0,1,1,-17811.64285714286,-11690.766666666666,1521190.0
2022-12-01,1521190.0,2924609.75,197,3104859.1,1403419.75,Thursday,12,1,0,1,1,290564.96428571426,42673.50833333333,3899220.0
2022-12-02,3899220.0,3949947.0,151,3155586.1,50727.0,Friday,12,1,0,1,1,107972.32142857143,48158.958333333336,3701170.0
2022-12-03,3701170.0,2885770.0,304,2340186.1,-815400.0,Saturday,12,1,1,1,1,79878.39285714286,19943.625,3134320.0
2022-12-04,3134320.0,1604052.0,195,809918.1,-1530268.0,Sunday,12,1,1,1,1,48980.46428571428,-23443.908333333333,1719660.0
2022-12-05,1719660.0,1760015.5,140,850273.6,40355.5,Monday,12,1,0,1,1,104655.82142857143,-24326.358333333334,1742490.0
2022-12-06,1742490.0,2280128.0,184,1387911.6,537638.0,Tuesday,12,1,0,1,1,138350.0357142857,13263.425,2633600.0
2022-12-07,2633600.0,2452913.5,152,1207225.1,-180686.5,Wednesday,12,1,0,1,1,-70602.03571428571,23671.441666666666,2216500.0
2022-12-08,2216500.0,1763968.5,166,754693.6,-452531.5,Thursday,12,2,0,1,1,-335737.9285714286,-12805.008333333333,1768520.0
2022-12-09,1768520.0,2533145.5,172,1519319.1,764625.5,Friday,12,2,0,1,1,-233752.42857142858,1263.6083333333333,4805470.0
2022-12-10,4805470.0,3661644.0,203,375493.1,-1143826.0,Saturday,12,2,1,1,1,-280670.4285714286,-52272.60833333333,1307140.0
2022-12-11,1307140.0,1669347.5,171,737700.6,362207.5,Sunday,12,2,1,1,1,-10316.785714285714,-48503.49166666667,3444080.0
2022-12-12,3444080.0,3899993.5,159,1193614.1,455913.5,Monday,12,2,0,1,1,49048.642857142855,-7603.275,2383380.0
2022-12-13,2383380.0,2527251.25,197,1337485.35,143871.25,Tuesday,12,2,0,1,1,-7203.75,37647.316666666666,1391820.0
2022-12-14,1391820.0,2344087.0,166,2289752.35,952267.0,Wednesday,12,2,0,1,1,154646.75,62666.566666666666,2484200.0
2022-12-15,2484200.0,2148589.5,173,1954141.85,-335610.5,Thursday,12,3,0,1,1,171349.75,57873.4,4049770.0
2022-12-16,4049770.0,2507312.0,215,411683.85,-1542458.0,Friday,12,3,0,1,1,-158233.60714285713,8531.666666666666,3744950.0
2022-12-17,3744950.0,4500107.5,323,1166841.35,755157.5,Saturday,12,3,1,1,1,113049.75,-5045.833333333333,3067670.0
2022-12-18,3067670.0,2107681.25,233,206852.6,-959988.75,Sunday,12,3,1,1,1,-75835.42857142857,-76546.25833333333,1999030.0
2022-12-19,1999030.0,1870625.5,229,78448.1,-128404.5,Monday,12,3,0,1,1,-159309.42857142858,-5238.141666666666,1470870.0
2022-12-20,1470870.0,4265660.0,398,2873238.1,2794790.0,Tuesday,12,3,0,1,1,219393.25,91588.14166666666,8908650.0
2022-12-21,8908650.0,8835867.0,483,2800455.1,-72783.0,Wednesday,12,3,0,1,1,72957.53571428571,88135.44166666667,2828980.0
2022-12-22,2828980.0,2027442.5,225,1998917.6,-801537.5,Thursday,12,4,0,1,1,6396.535714285715,44714.575,4852680.0
2022-12-23,4852680.0,3254308.5,193,400546.1,-1598371.5,Friday,12,4,0,1,1,-1591.107142857143,-47519.15833333333,1632840.0
2022-12-24,1632840.0,3314084.5,267,2081790.6,1681244.5,Saturday,12,4,1,1,1,130707.03571428571,33696.208333333336,2894395.0
2022-12-25,2894395.0,2203717.5,237,1391113.1,-690677.5,Sunday,12,4,1,1,1,169180.07142857142,-33622.225,4019335.0
2022-12-26,4019335.0,2828656.0,240,200434.1,-1190679.0,Monday,12,4,0,1,1,17426.571428571428,-52686.775,2808820.0
2022-12-27,2808820.0,2661144.0,264,52758.1,-147676.0,Tuesday,12,4,0,1,1,-402925.71428571426,-13809.891666666666,2070940.0
2022-12-28,2070940.0,2505554.65,247,487372.75,434614.6499999999,Wednesday,12,4,0,1,1,-330440.3357142857,12322.996666666664,1900180.0
